Drug,Reac,a,drug_num,reac_num,n
MIRABEGRON,HEADACHE,2,41,3895,71094
MOMETASONE,HEADACHE,7,101,3895,71094
MONTELUKAST,HEADACHE,1,16,3895,71094
MORPHINE,HEADACHE,5,103,3895,71094
MOXIFLOXACIN,HEADACHE,2,20,3895,71094
MYCOPHENOLATE MOFETIL,HEADACHE,3,45,3895,71094
NALTREXONE,HEADACHE,1,15,3895,71094
NAPROXEN,HEADACHE,4,38,3895,71094
NATALIZUMAB,HEADACHE,34,1621,3895,71094
NIFEDIPINE,HEADACHE,1,12,3895,71094
NILOTINIB,HEADACHE,4,46,3895,71094
NINTEDANIB,HEADACHE,11,72,3895,71094
NORETHINDRONE,HEADACHE,1,7,3895,71094
OBINUTUZUMAB,HEADACHE,3,33,3895,71094
OCRIPLASMIN,HEADACHE,2,47,3895,71094
OLANZAPINE,HEADACHE,2,30,3895,71094
OLMESARTAN,HEADACHE,4,49,3895,71094
OMACETAXINE MEPESUCCINATE,HEADACHE,1,15,3895,71094
OMALIZUMAB,HEADACHE,19,297,3895,71094
OMEPRAZOLE,HEADACHE,1,16,3895,71094
OSPEMIFENE,HEADACHE,4,102,3895,71094
OXYBATE,HEADACHE,110,1330,3895,71094
OXYCODONE,HEADACHE,5,250,3895,71094
PALIPERIDONE,HEADACHE,1,199,3895,71094
PANTOPRAZOLE,HEADACHE,2,73,3895,71094
PARATHYROID HORMONE,HEADACHE,1,1,3895,71094
PARICALCITOL,HEADACHE,1,3,3895,71094
PAROXETINE,HEADACHE,1,8,3895,71094
PAZOPANIB,HEADACHE,5,126,3895,71094
PD-1/PD-L1_MEL,HEADACHE,3,117,3895,71094
PEGFILGRASTIM,HEADACHE,1,68,3895,71094
PEGINTERFERON ALFA-2A,HEADACHE,11,70,3895,71094
PEGINTERFERON ALFA-2B,HEADACHE,28,187,3895,71094
PEGINTERFERON BETA-1A,HEADACHE,1,9,3895,71094
PEGVISOMANT,HEADACHE,11,25,3895,71094
PEMETREXED,HEADACHE,1,8,3895,71094
PHENELZINE,HEADACHE,2,4,3895,71094
PHENYTOIN,HEADACHE,1,21,3895,71094
PIRFENIDONE,HEADACHE,2,27,3895,71094
PLACEBO,HEADACHE,2,21,3895,71094
POMALIDOMIDE,HEADACHE,6,854,3895,71094
PONATINIB,HEADACHE,5,40,3895,71094
POVIDONE-IODINE,HEADACHE,2,15,3895,71094
PRAMIPEXOLE,HEADACHE,2,17,3895,71094
PRASUGREL,HEADACHE,1,14,3895,71094
PREGABALIN,HEADACHE,50,935,3895,71094
PURIFIED PROTEIN DERIVATIVE OF TUBERCULIN,HEADACHE,1,6,3895,71094
RALTEGRAVIR,HEADACHE,1,18,3895,71094
RAMIPRIL,HEADACHE,1,3,3895,71094
RANIBIZUMAB,HEADACHE,1,67,3895,71094
RANOLAZINE,HEADACHE,1,23,3895,71094
REGADENOSON,HEADACHE,6,59,3895,71094
REGORAFENIB,HEADACHE,16,115,3895,71094
RIBAVIRIN,HEADACHE,3,58,3895,71094
RIOCIGUAT,HEADACHE,35,78,3895,71094
RITUXIMAB,HEADACHE,6,116,3895,71094
RIVAROXABAN,HEADACHE,12,1242,3895,71094
RIVASTIGMINE,HEADACHE,1,14,3895,71094
RIZATRIPTAN,HEADACHE,3,10,3895,71094
ROMIPLOSTIM,HEADACHE,6,55,3895,71094
ROTIGOTINE,HEADACHE,1,6,3895,71094
RUXOLITINIB,HEADACHE,40,431,3895,71094
SCOPOLAMINE,HEADACHE,1,1,3895,71094
SERTRALINE,HEADACHE,2,31,3895,71094
SILDENAFIL,HEADACHE,17,228,3895,71094
SILTUXIMAB,HEADACHE,1,4,3895,71094
SIMEPREVIR,HEADACHE,7,98,3895,71094
SIMVASTATIN,HEADACHE,1,17,3895,71094
SIPULEUCEL-T,HEADACHE,5,158,3895,71094
SIROLIMUS,HEADACHE,4,67,3895,71094
SITAGLIPTIN,HEADACHE,12,140,3895,71094
SOFOSBUVIR,HEADACHE,16,293,3895,71094
SOLIFENACIN,HEADACHE,1,19,3895,71094
SOMATROPIN,HEADACHE,4,51,3895,71094
SORAFENIB,HEADACHE,11,134,3895,71094
SUMATRIPTAN,HEADACHE,1,46,3895,71094
SUNITINIB,HEADACHE,16,397,3895,71094
TACROLIMUS,HEADACHE,3,83,3895,71094
TADALAFIL,HEADACHE,3,23,3895,71094
TAPENTADOL,HEADACHE,2,52,3895,71094
TASIMELTEON,HEADACHE,3,21,3895,71094
TECHNETIUM,HEADACHE,1,3,3895,71094
TEDIZOLID,HEADACHE,1,1,3895,71094
TEDUGLUTIDE,HEADACHE,1,12,3895,71094
TELMISARTAN,HEADACHE,1,6,3895,71094
TEMOZOLOMIDE,HEADACHE,2,26,3895,71094
TEMSIROLIMUS,HEADACHE,1,9,3895,71094
TERIFLUNOMIDE,HEADACHE,52,341,3895,71094
TERIPARATIDE,HEADACHE,4,57,3895,71094
TESTOSTERONE,HEADACHE,8,292,3895,71094
THALIDOMIDE,HEADACHE,12,322,3895,71094
THYROTROPIN ALFA,HEADACHE,1,13,3895,71094
TICAGRELOR,HEADACHE,1,110,3895,71094
TIOTROPIUM,HEADACHE,7,454,3895,71094
TOCILIZUMAB,HEADACHE,7,66,3895,71094
TOFACITINIB,HEADACHE,74,703,3895,71094
TOPOTECAN,HEADACHE,4,5,3895,71094
TRAMADOL,HEADACHE,6,87,3895,71094
TRAMETINIB,HEADACHE,3,70,3895,71094
TRASTUZUMAB,HEADACHE,2,67,3895,71094
TRAVOPROST,HEADACHE,1,2,3895,71094
TREPROSTINIL,HEADACHE,55,352,3895,71094
TRIAMCINOLONE,HEADACHE,1,17,3895,71094
USTEKINUMAB,HEADACHE,5,248,3895,71094
VALACYCLOVIR,HEADACHE,2,5,3895,71094
VALPROATE,HEADACHE,4,24,3895,71094
VALSARTAN,HEADACHE,2,13,3895,71094
VARDENAFIL,HEADACHE,1,5,3895,71094
VARENICLINE,HEADACHE,3,89,3895,71094
VEDOLIZUMAB,HEADACHE,5,49,3895,71094
VEMURAFENIB,HEADACHE,1,41,3895,71094
VENLAFAXINE,HEADACHE,12,75,3895,71094
VERAPAMIL,HEADACHE,1,36,3895,71094
VIGABATRIN,HEADACHE,4,118,3895,71094
VISMODEGIB,HEADACHE,5,50,3895,71094
VORICONAZOLE,HEADACHE,5,42,3895,71094
VORINOSTAT,HEADACHE,2,31,3895,71094
VORTIOXETINE,HEADACHE,4,23,3895,71094
WARFARIN,HEADACHE,5,42,3895,71094
ZICONOTIDE,HEADACHE,2,24,3895,71094
ZOLEDRONIC ACID,HEADACHE,3,44,3895,71094
ZOLPIDEM,HEADACHE,1,32,3895,71094
17-ALPHA-HYDROXYPROGESTERONE,MIGRAINE,1,2,510,71094
ADALIMUMAB,MIGRAINE,11,2347,510,71094
AMBRISENTAN,MIGRAINE,4,538,510,71094
APREMILAST,MIGRAINE,39,1067,510,71094
AXITINIB,MIGRAINE,1,143,510,71094
BACLOFEN,MIGRAINE,1,89,510,71094
BEVACIZUMAB,MIGRAINE,2,176,510,71094
BOSENTAN,MIGRAINE,7,1394,510,71094
BOSUTINIB,MIGRAINE,1,116,510,71094
BOTULINUM TOXIN TYPE A,MIGRAINE,3,289,510,71094
BUPRENORPHINE,MIGRAINE,2,189,510,71094
BUTORPHANOL,MIGRAINE,1,4,510,71094
CANAGLIFLOZIN,MIGRAINE,1,241,510,71094
CARFILZOMIB,MIGRAINE,1,349,510,71094
CERTOLIZUMAB PEGOL,MIGRAINE,9,757,510,71094
CIPROFLOXACIN,MIGRAINE,1,26,510,71094
CYCLOSPORINE,MIGRAINE,1,91,510,71094
DABRAFENIB,MIGRAINE,1,83,510,71094
DASATINIB,MIGRAINE,3,149,510,71094
DENOSUMAB,MIGRAINE,2,955,510,71094
DESVENLAFAXINE,MIGRAINE,2,52,510,71094
DIMETHYL FUMARATE,MIGRAINE,9,1306,510,71094
DROXIDOPA,MIGRAINE,1,62,510,71094
DULOXETINE,MIGRAINE,5,124,510,71094
ELETRIPTAN,MIGRAINE,2,9,510,71094
EPOETIN ALFA,MIGRAINE,3,105,510,71094
EPOPROSTENOL,MIGRAINE,3,520,510,71094
"ESTROGENS, CONJUGATED (USP)",MIGRAINE,3,41,510,71094
ETANERCEPT,MIGRAINE,121,18762,510,71094
ETONOGESTREL,MIGRAINE,11,794,510,71094
EXEMESTANE,MIGRAINE,1,48,510,71094
FINGOLIMOD,MIGRAINE,43,1158,510,71094
GABAPENTIN,MIGRAINE,1,146,510,71094
GLATIRAMER,MIGRAINE,4,356,510,71094
HYDROCORTISONE,MIGRAINE,2,5,510,71094
HYDROMORPHONE,MIGRAINE,2,17,510,71094
IBUPROFEN,MIGRAINE,3,107,510,71094
ILOPERIDONE,MIGRAINE,1,5,510,71094
IMMUNOGLOBULIN G,MIGRAINE,4,150,510,71094
INTERFERON BETA-1A,MIGRAINE,5,938,510,71094
INTERFERON BETA-1B,MIGRAINE,5,297,510,71094
LACOSAMIDE,MIGRAINE,1,67,510,71094
LENALIDOMIDE,MIGRAINE,3,6018,510,71094
LEUPROLIDE,MIGRAINE,9,209,510,71094
LEVETIRACETAM,MIGRAINE,2,60,510,71094
LEVONORGESTREL,MIGRAINE,3,534,510,71094
LISDEXAMFETAMINE,MIGRAINE,1,93,510,71094
LORCASERIN,MIGRAINE,3,125,510,71094
MACITENTAN,MIGRAINE,2,788,510,71094
METHOTREXATE,MIGRAINE,1,78,510,71094
MOXIFLOXACIN,MIGRAINE,1,20,510,71094
NALTREXONE,MIGRAINE,1,15,510,71094
NATALIZUMAB,MIGRAINE,17,1621,510,71094
NILOTINIB,MIGRAINE,1,46,510,71094
NORETHINDRONE,MIGRAINE,1,7,510,71094
OMALIZUMAB,MIGRAINE,2,297,510,71094
ONDANSETRON,MIGRAINE,1,28,510,71094
OSPEMIFENE,MIGRAINE,3,102,510,71094
OXYBATE,MIGRAINE,49,1330,510,71094
OXYCODONE,MIGRAINE,2,250,510,71094
PALIPERIDONE,MIGRAINE,1,199,510,71094
PEGINTERFERON ALFA-2A,MIGRAINE,1,70,510,71094
PEGINTERFERON ALFA-2B,MIGRAINE,2,187,510,71094
PREGABALIN,MIGRAINE,13,935,510,71094
RIBAVIRIN,MIGRAINE,1,58,510,71094
RIOCIGUAT,MIGRAINE,4,78,510,71094
RIVAROXABAN,MIGRAINE,1,1242,510,71094
RIZATRIPTAN,MIGRAINE,1,10,510,71094
ROMIPLOSTIM,MIGRAINE,3,55,510,71094
RUXOLITINIB,MIGRAINE,4,431,510,71094
SERTRALINE,MIGRAINE,1,31,510,71094
SILDENAFIL,MIGRAINE,1,228,510,71094
SOFOSBUVIR,MIGRAINE,1,293,510,71094
SOMATROPIN,MIGRAINE,2,51,510,71094
SUMATRIPTAN,MIGRAINE,4,46,510,71094
TAPENTADOL,MIGRAINE,2,52,510,71094
TERIFLUNOMIDE,MIGRAINE,16,341,510,71094
TERIPARATIDE,MIGRAINE,1,57,510,71094
TESTOSTERONE,MIGRAINE,1,292,510,71094
TOCILIZUMAB,MIGRAINE,1,66,510,71094
TOFACITINIB,MIGRAINE,8,703,510,71094
TOPIRAMATE,MIGRAINE,1,14,510,71094
TREPROSTINIL,MIGRAINE,7,352,510,71094
USTEKINUMAB,MIGRAINE,1,248,510,71094
VARENICLINE,MIGRAINE,1,89,510,71094
VEDOLIZUMAB,MIGRAINE,3,49,510,71094
VENLAFAXINE,MIGRAINE,1,75,510,71094
ZOLMITRIPTAN,MIGRAINE,1,1,510,71094
17-ALPHA-HYDROXYPROGESTERONE,OFF LABEL USE,1,2,1381,71094
ABATACEPT,OFF LABEL USE,3,148,1381,71094
ABIRATERONE,OFF LABEL USE,3,83,1381,71094
ACETAMINOPHEN,OFF LABEL USE,2,55,1381,71094
ACETAZOLAMIDE,OFF LABEL USE,1,2,1381,71094
ACLIDINIUM,OFF LABEL USE,1,8,1381,71094
ADALIMUMAB,OFF LABEL USE,8,2347,1381,71094
ADEFOVIR,OFF LABEL USE,1,2,1381,71094
AFATINIB,OFF LABEL USE,6,115,1381,71094
ALBENDAZOLE,OFF LABEL USE,1,2,1381,71094
ALBIGLUTIDE,OFF LABEL USE,1,3,1381,71094
ALEMTUZUMAB,OFF LABEL USE,1,23,1381,71094
ALPRAZOLAM,OFF LABEL USE,1,88,1381,71094
AMBRISENTAN,OFF LABEL USE,1,538,1381,71094
AMIODARONE,OFF LABEL USE,1,14,1381,71094
AMITRIPTYLINE,OFF LABEL USE,1,8,1381,71094
AMPHOTERICIN B,OFF LABEL USE,3,10,1381,71094
APIXABAN,OFF LABEL USE,3,134,1381,71094
ARIPIPRAZOLE,OFF LABEL USE,35,167,1381,71094
ARMODAFINIL,OFF LABEL USE,4,17,1381,71094
ASENAPINE,OFF LABEL USE,2,5,1381,71094
ASPIRIN,OFF LABEL USE,20,842,1381,71094
ATENOLOL,OFF LABEL USE,1,24,1381,71094
AXITINIB,OFF LABEL USE,4,143,1381,71094
AZATHIOPRINE,OFF LABEL USE,1,2,1381,71094
BACLOFEN,OFF LABEL USE,2,89,1381,71094
BELATACEPT,OFF LABEL USE,2,37,1381,71094
BENDAMUSTINE,OFF LABEL USE,1,54,1381,71094
BESIFLOXACIN,OFF LABEL USE,2,3,1381,71094
BEVACIZUMAB,OFF LABEL USE,2,176,1381,71094
BIMATOPROST,OFF LABEL USE,1,69,1381,71094
BISACODYL,OFF LABEL USE,1,4,1381,71094
BLINATUMOMAB,OFF LABEL USE,1,10,1381,71094
BORTEZOMIB,OFF LABEL USE,5,173,1381,71094
BOTULINUM TOXIN TYPE A,OFF LABEL USE,79,289,1381,71094
BRIMONIDINE,OFF LABEL USE,4,36,1381,71094
BUDESONIDE,OFF LABEL USE,1,13,1381,71094
BUPROPION,OFF LABEL USE,2,39,1381,71094
CABOZANTINIB,OFF LABEL USE,34,113,1381,71094
CANAGLIFLOZIN,OFF LABEL USE,8,241,1381,71094
CARFILZOMIB,OFF LABEL USE,7,349,1381,71094
CEFTAROLINE FOSAMIL,OFF LABEL USE,4,8,1381,71094
CELECOXIB,OFF LABEL USE,3,144,1381,71094
CERTOLIZUMAB PEGOL,OFF LABEL USE,84,757,1381,71094
CETUXIMAB,OFF LABEL USE,1,30,1381,71094
CINACALCET,OFF LABEL USE,1,72,1381,71094
COLESEVELAM,OFF LABEL USE,36,73,1381,71094
COLESTIPOL,OFF LABEL USE,1,1,1381,71094
CRIZOTINIB,OFF LABEL USE,4,171,1381,71094
CTLA-4,OFF LABEL USE,1,19,1381,71094
CYCLOSPORINE,OFF LABEL USE,2,91,1381,71094
DABIGATRAN ETEXILATE,OFF LABEL USE,7,567,1381,71094
DAPAGLIFLOZIN,OFF LABEL USE,1,54,1381,71094
DAPTOMYCIN,OFF LABEL USE,3,4,1381,71094
DARBEPOETIN ALFA,OFF LABEL USE,1,20,1381,71094
DASATINIB,OFF LABEL USE,3,149,1381,71094
DECITABINE,OFF LABEL USE,1,6,1381,71094
DENOSUMAB,OFF LABEL USE,16,955,1381,71094
DEXLANSOPRAZOLE,OFF LABEL USE,1,14,1381,71094
DICLOFENAC,OFF LABEL USE,3,41,1381,71094
DIFLUPREDNATE,OFF LABEL USE,1,2,1381,71094
DILTIAZEM,OFF LABEL USE,1,27,1381,71094
DIMETHYL FUMARATE,OFF LABEL USE,10,1306,1381,71094
DIPHENHYDRAMINE,OFF LABEL USE,2,16,1381,71094
DOCETAXEL,OFF LABEL USE,1,51,1381,71094
DOFETILIDE,OFF LABEL USE,2,54,1381,71094
DOXORUBICIN,OFF LABEL USE,3,55,1381,71094
DRONABINOL,OFF LABEL USE,1,8,1381,71094
DULOXETINE,OFF LABEL USE,3,124,1381,71094
ECALLANTIDE,OFF LABEL USE,1,1,1381,71094
ENZALUTAMIDE,OFF LABEL USE,10,511,1381,71094
EPOETIN ALFA,OFF LABEL USE,11,105,1381,71094
ERLOTINIB,OFF LABEL USE,6,163,1381,71094
ESCITALOPRAM,OFF LABEL USE,2,8,1381,71094
ESLICARBAZEPINE,OFF LABEL USE,1,7,1381,71094
ESOMEPRAZOLE,OFF LABEL USE,3,37,1381,71094
ESTRADIOL,OFF LABEL USE,2,72,1381,71094
"ESTROGENS, CONJUGATED (USP)",OFF LABEL USE,6,41,1381,71094
ETANERCEPT,OFF LABEL USE,85,18762,1381,71094
EVEROLIMUS,OFF LABEL USE,1,130,1381,71094
EVOLOCUMAB,OFF LABEL USE,1,4,1381,71094
EXEMESTANE,OFF LABEL USE,1,48,1381,71094
FENTANYL,OFF LABEL USE,8,204,1381,71094
FINGOLIMOD,OFF LABEL USE,4,1158,1381,71094
FLUOROURACIL,OFF LABEL USE,1,37,1381,71094
FONDAPARINUX,OFF LABEL USE,1,4,1381,71094
GABAPENTIN,OFF LABEL USE,15,146,1381,71094
GADOBENATE,OFF LABEL USE,1,82,1381,71094
GADOBUTROL,OFF LABEL USE,1,143,1381,71094
GADOPENTETATE DIMEGLUMINE,OFF LABEL USE,1,55,1381,71094
GLATIRAMER,OFF LABEL USE,1,356,1381,71094
GOLIMUMAB,OFF LABEL USE,3,136,1381,71094
HYDROMORPHONE,OFF LABEL USE,1,17,1381,71094
HYDROXYUREA,OFF LABEL USE,1,5,1381,71094
IBRUTINIB,OFF LABEL USE,40,474,1381,71094
ICOSAPENT ETHYL,OFF LABEL USE,1,5,1381,71094
IDELALISIB,OFF LABEL USE,1,62,1381,71094
INFLIXIMAB,OFF LABEL USE,18,401,1381,71094
"INSULIN ASPART, HUMAN",OFF LABEL USE,1,20,1381,71094
INSULIN GLARGINE,OFF LABEL USE,1,58,1381,71094
INTERFERON ALFA-2B,OFF LABEL USE,1,13,1381,71094
INTERFERON BETA-1A,OFF LABEL USE,7,938,1381,71094
INTERFERON BETA-1B,OFF LABEL USE,1,297,1381,71094
INTERFERON GAMMA-1B,OFF LABEL USE,1,1,1381,71094
IOHEXOL,OFF LABEL USE,2,105,1381,71094
IOPAMIDOL,OFF LABEL USE,2,31,1381,71094
IRINOTECAN,OFF LABEL USE,2,24,1381,71094
KETOCONAZOLE,OFF LABEL USE,1,1,1381,71094
KETOROLAC,OFF LABEL USE,1,1,1381,71094
LACOSAMIDE,OFF LABEL USE,9,67,1381,71094
LAMOTRIGINE,OFF LABEL USE,1,58,1381,71094
LANREOTIDE,OFF LABEL USE,1,96,1381,71094
LATANOPROST,OFF LABEL USE,1,19,1381,71094
LEUPROLIDE,OFF LABEL USE,5,209,1381,71094
LEVETIRACETAM,OFF LABEL USE,6,60,1381,71094
LEVOMILNACIPRAN,OFF LABEL USE,3,28,1381,71094
LEVONORGESTREL,OFF LABEL USE,15,534,1381,71094
LINACLOTIDE,OFF LABEL USE,4,12,1381,71094
LIRAGLUTIDE,OFF LABEL USE,6,194,1381,71094
LISDEXAMFETAMINE,OFF LABEL USE,5,93,1381,71094
LISINOPRIL,OFF LABEL USE,2,48,1381,71094
LOMITAPIDE,OFF LABEL USE,8,14,1381,71094
LOTEPREDNOL ETABONATE,OFF LABEL USE,2,5,1381,71094
LURASIDONE,OFF LABEL USE,5,28,1381,71094
MERCAPTOPURINE,OFF LABEL USE,2,4,1381,71094
MESALAMINE,OFF LABEL USE,5,66,1381,71094
METFORMIN,OFF LABEL USE,1,20,1381,71094
METHOTREXATE,OFF LABEL USE,1,78,1381,71094
METHYLPHENIDATE,OFF LABEL USE,5,18,1381,71094
METHYLPREDNISOLONE,OFF LABEL USE,1,31,1381,71094
MICAFUNGIN,OFF LABEL USE,2,20,1381,71094
MIRABEGRON,OFF LABEL USE,2,41,1381,71094
MIRTAZAPINE,OFF LABEL USE,1,12,1381,71094
MODAFINIL,OFF LABEL USE,1,3,1381,71094
MONTELUKAST,OFF LABEL USE,2,16,1381,71094
MORPHINE,OFF LABEL USE,1,103,1381,71094
MOXIFLOXACIN,OFF LABEL USE,11,20,1381,71094
MYCOPHENOLATE MOFETIL,OFF LABEL USE,6,45,1381,71094
NADOLOL,OFF LABEL USE,1,1,1381,71094
NAFARELIN,OFF LABEL USE,1,1,1381,71094
NATALIZUMAB,OFF LABEL USE,6,1621,1381,71094
NIFEDIPINE,OFF LABEL USE,3,12,1381,71094
NINTEDANIB,OFF LABEL USE,1,72,1381,71094
NITROGLYCERIN,OFF LABEL USE,2,8,1381,71094
OCRELIZUMAB,OFF LABEL USE,1,10,1381,71094
OCRIPLASMIN,OFF LABEL USE,1,47,1381,71094
OLANZAPINE,OFF LABEL USE,1,30,1381,71094
OLMESARTAN,OFF LABEL USE,2,49,1381,71094
OMEPRAZOLE,OFF LABEL USE,2,16,1381,71094
OSPEMIFENE,OFF LABEL USE,25,102,1381,71094
OXYBATE,OFF LABEL USE,59,1330,1381,71094
OXYBUTYNIN,OFF LABEL USE,10,63,1381,71094
OXYCODONE,OFF LABEL USE,4,250,1381,71094
OXYMETAZOLINE,OFF LABEL USE,1,1,1381,71094
PACLITAXEL,OFF LABEL USE,1,103,1381,71094
PALIPERIDONE,OFF LABEL USE,10,199,1381,71094
PAZOPANIB,OFF LABEL USE,1,126,1381,71094
PEGFILGRASTIM,OFF LABEL USE,1,68,1381,71094
PEGINTERFERON ALFA-2B,OFF LABEL USE,3,187,1381,71094
PEMETREXED,OFF LABEL USE,2,8,1381,71094
PENICILLAMINE,OFF LABEL USE,1,1,1381,71094
PIMAVANSERIN,OFF LABEL USE,2,6,1381,71094
POLYETHYLENE GLYCOL 3350,OFF LABEL USE,2,8,1381,71094
PONATINIB,OFF LABEL USE,1,40,1381,71094
POSACONAZOLE,OFF LABEL USE,2,17,1381,71094
PRAMIPEXOLE,OFF LABEL USE,2,17,1381,71094
PRASUGREL,OFF LABEL USE,1,14,1381,71094
PREGABALIN,OFF LABEL USE,50,935,1381,71094
PROGESTERONE,OFF LABEL USE,2,3,1381,71094
PROPRANOLOL,OFF LABEL USE,1,31,1381,71094
QUETIAPINE,OFF LABEL USE,6,35,1381,71094
RANIBIZUMAB,OFF LABEL USE,2,67,1381,71094
RANITIDINE,OFF LABEL USE,1,206,1381,71094
RANOLAZINE,OFF LABEL USE,3,23,1381,71094
REGADENOSON,OFF LABEL USE,2,59,1381,71094
REGORAFENIB,OFF LABEL USE,4,115,1381,71094
RIBAVIRIN,OFF LABEL USE,1,58,1381,71094
RIFAXIMIN,OFF LABEL USE,1,18,1381,71094
RISPERIDONE,OFF LABEL USE,5,270,1381,71094
RITUXIMAB,OFF LABEL USE,4,116,1381,71094
RIVAROXABAN,OFF LABEL USE,10,1242,1381,71094
ROFLUMILAST,OFF LABEL USE,1,5,1381,71094
ROMIPLOSTIM,OFF LABEL USE,2,55,1381,71094
ROSUVASTATIN,OFF LABEL USE,3,25,1381,71094
ROTIGOTINE,OFF LABEL USE,1,6,1381,71094
RUXOLITINIB,OFF LABEL USE,7,431,1381,71094
SARGRAMOSTIM,OFF LABEL USE,1,5,1381,71094
SILDENAFIL,OFF LABEL USE,15,228,1381,71094
SIMEPREVIR,OFF LABEL USE,62,98,1381,71094
SIROLIMUS,OFF LABEL USE,24,67,1381,71094
SITAGLIPTIN,OFF LABEL USE,2,140,1381,71094
SOFOSBUVIR,OFF LABEL USE,50,293,1381,71094
SOLIFENACIN,OFF LABEL USE,1,19,1381,71094
SOMATROPIN,OFF LABEL USE,3,51,1381,71094
SORAFENIB,OFF LABEL USE,8,134,1381,71094
SUMATRIPTAN,OFF LABEL USE,1,46,1381,71094
SUNITINIB,OFF LABEL USE,12,397,1381,71094
TACROLIMUS,OFF LABEL USE,10,83,1381,71094
TAMSULOSIN,OFF LABEL USE,2,15,1381,71094
TASIMELTEON,OFF LABEL USE,1,21,1381,71094
TELAPREVIR,OFF LABEL USE,1,8,1381,71094
TEMOZOLOMIDE,OFF LABEL USE,1,26,1381,71094
TENOFOVIR DISOPROXIL,OFF LABEL USE,1,8,1381,71094
TERIPARATIDE,OFF LABEL USE,6,57,1381,71094
TESTOSTERONE,OFF LABEL USE,1,292,1381,71094
TETRABENAZINE,OFF LABEL USE,20,34,1381,71094
THALIDOMIDE,OFF LABEL USE,1,322,1381,71094
TICAGRELOR,OFF LABEL USE,5,110,1381,71094
TIGECYCLINE,OFF LABEL USE,1,3,1381,71094
TIOTROPIUM,OFF LABEL USE,21,454,1381,71094
TOBRAMYCIN,OFF LABEL USE,2,15,1381,71094
TOFACITINIB,OFF LABEL USE,14,703,1381,71094
TOLTERODINE,OFF LABEL USE,3,11,1381,71094
TOLVAPTAN,OFF LABEL USE,3,12,1381,71094
TOPIRAMATE,OFF LABEL USE,3,14,1381,71094
TRAMADOL,OFF LABEL USE,1,87,1381,71094
TREPROSTINIL,OFF LABEL USE,10,352,1381,71094
TRIAMCINOLONE,OFF LABEL USE,1,17,1381,71094
USTEKINUMAB,OFF LABEL USE,3,248,1381,71094
VALGANCICLOVIR,OFF LABEL USE,2,10,1381,71094
VALPROATE,OFF LABEL USE,2,24,1381,71094
VARENICLINE,OFF LABEL USE,1,89,1381,71094
VEDOLIZUMAB,OFF LABEL USE,3,49,1381,71094
VEMURAFENIB,OFF LABEL USE,1,41,1381,71094
VENLAFAXINE,OFF LABEL USE,1,75,1381,71094
VERAPAMIL,OFF LABEL USE,4,36,1381,71094
VILAZODONE,OFF LABEL USE,4,17,1381,71094
VORICONAZOLE,OFF LABEL USE,1,42,1381,71094
17-ALPHA-HYDROXYPROGESTERONE,OLIGOHYDRAMNIOS,1,2,4,71094
ETANERCEPT,OLIGOHYDRAMNIOS,2,18762,4,71094
FLUOXETINE,OLIGOHYDRAMNIOS,1,16,4,71094
17-ALPHA-HYDROXYPROGESTERONE,PREMATURE DELIVERY,1,2,35,71094
ARIPIPRAZOLE,PREMATURE DELIVERY,3,167,35,71094
ATAZANAVIR,PREMATURE DELIVERY,2,17,35,71094
BREXPIPRAZOLE,PREMATURE DELIVERY,1,3,35,71094
BUPRENORPHINE,PREMATURE DELIVERY,1,189,35,71094
CERTOLIZUMAB PEGOL,PREMATURE DELIVERY,3,757,35,71094
CYTOMEGALOVIRUS IMMUNE GLOBULIN,PREMATURE DELIVERY,5,7,35,71094
ETANERCEPT,PREMATURE DELIVERY,9,18762,35,71094
FINGOLIMOD,PREMATURE DELIVERY,1,1158,35,71094
IBUPROFEN,PREMATURE DELIVERY,1,107,35,71094
INTERFERON BETA-1B,PREMATURE DELIVERY,1,297,35,71094
ONDANSETRON,PREMATURE DELIVERY,7,28,35,71094
17-ALPHA-HYDROXYPROGESTERONE,RASH,1,2,2100,71094
ABATACEPT,RASH,2,148,2100,71094
ABIRATERONE,RASH,1,83,2100,71094
ADALIMUMAB,RASH,66,2347,2100,71094
AFATINIB,RASH,38,115,2100,71094
ALBUTEROL,RASH,2,101,2100,71094
ALENDRONATE,RASH,2,18,2100,71094
AMBRISENTAN,RASH,8,538,2100,71094
AMLODIPINE,RASH,2,29,2100,71094
AMOXICILLIN,RASH,3,6,2100,71094
APIXABAN,RASH,3,134,2100,71094
APOMORPHINE,RASH,1,2,2100,71094
APREMILAST,RASH,11,1067,2100,71094
ATORVASTATIN,RASH,7,62,2100,71094
AXITINIB,RASH,9,143,2100,71094
AZACITIDINE,RASH,1,42,2100,71094
AZELATE,RASH,2,4,2100,71094
AZITHROMYCIN,RASH,2,16,2100,71094
"BCG, LIVE, TICE STRAIN",RASH,1,17,2100,71094
BELIMUMAB,RASH,1,64,2100,71094
BENDAMUSTINE,RASH,5,54,2100,71094
BEVACIZUMAB,RASH,2,176,2100,71094
BORTEZOMIB,RASH,4,173,2100,71094
BOSENTAN,RASH,16,1394,2100,71094
BOSUTINIB,RASH,19,116,2100,71094
BOTULINUM TOXIN TYPE A,RASH,15,289,2100,71094
BRENTUXIMAB VEDOTIN,RASH,1,2,2100,71094
BRIMONIDINE,RASH,2,36,2100,71094
BUMETANIDE,RASH,1,2,2100,71094
