Drug,Reac,a,drug_num,reac_num,n
TIZANIDINE,DIZZINESS,1,7,1786,64663
TOCILIZUMAB,DIZZINESS,8,311,1786,64663
TOFACITINIB,DIZZINESS,2,192,1786,64663
TOPOTECAN,DIZZINESS,1,10,1786,64663
TORSEMIDE,DIZZINESS,5,21,1786,64663
TRAMADOL,DIZZINESS,5,136,1786,64663
TRAMETINIB,DIZZINESS,4,75,1786,64663
TRAZODONE,DIZZINESS,1,30,1786,64663
TREPROSTINIL,DIZZINESS,13,171,1786,64663
TROSPIUM,DIZZINESS,1,8,1786,64663
USTEKINUMAB,DIZZINESS,1,369,1786,64663
VALACYCLOVIR,DIZZINESS,4,50,1786,64663
VALGANCICLOVIR,DIZZINESS,1,23,1786,64663
VALPROATE,DIZZINESS,1,86,1786,64663
VALSARTAN,DIZZINESS,3,71,1786,64663
VARENICLINE,DIZZINESS,13,95,1786,64663
VEDOLIZUMAB,DIZZINESS,1,39,1786,64663
VEMURAFENIB,DIZZINESS,2,168,1786,64663
VENLAFAXINE,DIZZINESS,7,91,1786,64663
VERAPAMIL,DIZZINESS,1,15,1786,64663
VIGABATRIN,DIZZINESS,3,53,1786,64663
VINORELBINE,DIZZINESS,1,16,1786,64663
VISMODEGIB,DIZZINESS,3,68,1786,64663
VORICONAZOLE,DIZZINESS,4,74,1786,64663
VORTIOXETINE,DIZZINESS,2,33,1786,64663
WARFARIN,DIZZINESS,10,364,1786,64663
ZICONOTIDE,DIZZINESS,3,30,1786,64663
ZIDOVUDINE,DIZZINESS,1,8,1786,64663
ZOLEDRONIC ACID,DIZZINESS,1,244,1786,64663
6-AMINOCAPROIC ACID,LOSS OF CONSCIOUSNESS,1,1,652,64663
ABATACEPT,LOSS OF CONSCIOUSNESS,2,122,652,64663
ABIRATERONE,LOSS OF CONSCIOUSNESS,2,531,652,64663
ACETAMINOPHEN,LOSS OF CONSCIOUSNESS,3,94,652,64663
ACLIDINIUM,LOSS OF CONSCIOUSNESS,1,24,652,64663
ACYCLOVIR,LOSS OF CONSCIOUSNESS,3,43,652,64663
ADALIMUMAB,LOSS OF CONSCIOUSNESS,15,1836,652,64663
AFATINIB,LOSS OF CONSCIOUSNESS,2,256,652,64663
ALBUTEROL,LOSS OF CONSCIOUSNESS,1,60,652,64663
ALPRAZOLAM,LOSS OF CONSCIOUSNESS,1,80,652,64663
AMIODARONE,LOSS OF CONSCIOUSNESS,5,182,652,64663
AMLODIPINE,LOSS OF CONSCIOUSNESS,10,213,652,64663
AMOXICILLIN,LOSS OF CONSCIOUSNESS,4,161,652,64663
APIXABAN,LOSS OF CONSCIOUSNESS,3,285,652,64663
APREPITANT,LOSS OF CONSCIOUSNESS,2,46,652,64663
ARIPIPRAZOLE,LOSS OF CONSCIOUSNESS,4,189,652,64663
ASENAPINE,LOSS OF CONSCIOUSNESS,1,14,652,64663
ASPIRIN,LOSS OF CONSCIOUSNESS,1,760,652,64663
ATENOLOL,LOSS OF CONSCIOUSNESS,4,92,652,64663
ATORVASTATIN,LOSS OF CONSCIOUSNESS,1,289,652,64663
AXITINIB,LOSS OF CONSCIOUSNESS,2,221,652,64663
AZACITIDINE,LOSS OF CONSCIOUSNESS,1,227,652,64663
AZITHROMYCIN,LOSS OF CONSCIOUSNESS,1,60,652,64663
BACLOFEN,LOSS OF CONSCIOUSNESS,4,233,652,64663
BEVACIZUMAB,LOSS OF CONSCIOUSNESS,2,542,652,64663
BIMATOPROST,LOSS OF CONSCIOUSNESS,1,13,652,64663
BISOPROLOL,LOSS OF CONSCIOUSNESS,1,66,652,64663
BOSENTAN,LOSS OF CONSCIOUSNESS,6,369,652,64663
BOTULINUM TOXIN TYPE A,LOSS OF CONSCIOUSNESS,2,53,652,64663
BUDESONIDE,LOSS OF CONSCIOUSNESS,1,17,652,64663
BUPRENORPHINE,LOSS OF CONSCIOUSNESS,3,112,652,64663
CABAZITAXEL,LOSS OF CONSCIOUSNESS,2,113,652,64663
CABOZANTINIB,LOSS OF CONSCIOUSNESS,2,149,652,64663
CANAGLIFLOZIN,LOSS OF CONSCIOUSNESS,2,169,652,64663
CANDESARTAN,LOSS OF CONSCIOUSNESS,1,34,652,64663
CARBAMAZEPINE,LOSS OF CONSCIOUSNESS,2,115,652,64663
CARBOPLATIN,LOSS OF CONSCIOUSNESS,3,123,652,64663
CEFAZOLIN,LOSS OF CONSCIOUSNESS,1,13,652,64663
CEFTAROLINE FOSAMIL,LOSS OF CONSCIOUSNESS,1,13,652,64663
CEFUROXIME,LOSS OF CONSCIOUSNESS,1,49,652,64663
CELECOXIB,LOSS OF CONSCIOUSNESS,1,93,652,64663
CERITINIB,LOSS OF CONSCIOUSNESS,1,69,652,64663
CERTOLIZUMAB PEGOL,LOSS OF CONSCIOUSNESS,4,493,652,64663
CETIRIZINE,LOSS OF CONSCIOUSNESS,1,18,652,64663
CETUXIMAB,LOSS OF CONSCIOUSNESS,1,103,652,64663
CIPROFLOXACIN,LOSS OF CONSCIOUSNESS,1,134,652,64663
CISPLATIN,LOSS OF CONSCIOUSNESS,3,105,652,64663
CLINDAMYCIN,LOSS OF CONSCIOUSNESS,1,49,652,64663
CLONAZEPAM,LOSS OF CONSCIOUSNESS,2,72,652,64663
CLOPIDOGREL,LOSS OF CONSCIOUSNESS,3,311,652,64663
CLOZAPINE,LOSS OF CONSCIOUSNESS,11,655,652,64663
CRIZOTINIB,LOSS OF CONSCIOUSNESS,1,170,652,64663
CTLA-4_MEL,LOSS OF CONSCIOUSNESS,3,185,652,64663
CYCLOSPORINE,LOSS OF CONSCIOUSNESS,1,106,652,64663
CYTARABINE,LOSS OF CONSCIOUSNESS,1,110,652,64663
DABIGATRAN,LOSS OF CONSCIOUSNESS,1,76,652,64663
DABIGATRAN ETEXILATE,LOSS OF CONSCIOUSNESS,4,972,652,64663
DABRAFENIB,LOSS OF CONSCIOUSNESS,2,176,652,64663
DAPAGLIFLOZIN,LOSS OF CONSCIOUSNESS,1,80,652,64663
DARBEPOETIN ALFA,LOSS OF CONSCIOUSNESS,1,138,652,64663
DEGARELIX,LOSS OF CONSCIOUSNESS,3,107,652,64663
DENOSUMAB,LOSS OF CONSCIOUSNESS,4,578,652,64663
DESVENLAFAXINE,LOSS OF CONSCIOUSNESS,1,20,652,64663
DEXAMETHASONE,LOSS OF CONSCIOUSNESS,1,118,652,64663
DEXMEDETOMIDINE,LOSS OF CONSCIOUSNESS,1,21,652,64663
DIAZEPAM,LOSS OF CONSCIOUSNESS,5,92,652,64663
DICLOFENAC,LOSS OF CONSCIOUSNESS,3,127,652,64663
DILTIAZEM,LOSS OF CONSCIOUSNESS,3,50,652,64663
DIMETHYL FUMARATE,LOSS OF CONSCIOUSNESS,5,415,652,64663
DIPYRIDAMOLE,LOSS OF CONSCIOUSNESS,1,5,652,64663
DOCETAXEL,LOSS OF CONSCIOUSNESS,1,130,652,64663
DOLUTEGRAVIR,LOSS OF CONSCIOUSNESS,1,84,652,64663
DONEPEZIL,LOSS OF CONSCIOUSNESS,1,83,652,64663
DOXAZOSIN,LOSS OF CONSCIOUSNESS,1,33,652,64663
DOXEPIN,LOSS OF CONSCIOUSNESS,1,6,652,64663
DULOXETINE,LOSS OF CONSCIOUSNESS,2,53,652,64663
ECULIZUMAB,LOSS OF CONSCIOUSNESS,2,82,652,64663
EFLORNITHINE,LOSS OF CONSCIOUSNESS,1,1,652,64663
ELTROMBOPAG,LOSS OF CONSCIOUSNESS,1,73,652,64663
ENZALUTAMIDE,LOSS OF CONSCIOUSNESS,13,847,652,64663
EPINEPHRINE,LOSS OF CONSCIOUSNESS,1,12,652,64663
EPOETIN ALFA,LOSS OF CONSCIOUSNESS,1,61,652,64663
EPOPROSTENOL,LOSS OF CONSCIOUSNESS,3,156,652,64663
ERLOTINIB,LOSS OF CONSCIOUSNESS,1,84,652,64663
ESCITALOPRAM,LOSS OF CONSCIOUSNESS,2,91,652,64663
ESOMEPRAZOLE,LOSS OF CONSCIOUSNESS,1,141,652,64663
ESZOPICLONE,LOSS OF CONSCIOUSNESS,1,10,652,64663
ETANERCEPT,LOSS OF CONSCIOUSNESS,6,4823,652,64663
ETHIODIZED OIL,LOSS OF CONSCIOUSNESS,1,6,652,64663
EVEROLIMUS,LOSS OF CONSCIOUSNESS,3,303,652,64663
FEBUXOSTAT,LOSS OF CONSCIOUSNESS,1,94,652,64663
FENOFIBRATE,LOSS OF CONSCIOUSNESS,1,40,652,64663
FENTANYL,LOSS OF CONSCIOUSNESS,4,227,652,64663
FERUMOXYTOL,LOSS OF CONSCIOUSNESS,2,22,652,64663
FILGRASTIM,LOSS OF CONSCIOUSNESS,1,91,652,64663
FINGOLIMOD,LOSS OF CONSCIOUSNESS,9,631,652,64663
FLUOROURACIL,LOSS OF CONSCIOUSNESS,1,199,652,64663
FLUOXETINE,LOSS OF CONSCIOUSNESS,1,44,652,64663
FLUTICASONE,LOSS OF CONSCIOUSNESS,2,57,652,64663
FUROSEMIDE,LOSS OF CONSCIOUSNESS,2,183,652,64663
GABAPENTIN,LOSS OF CONSCIOUSNESS,6,173,652,64663
GADOBENATE,LOSS OF CONSCIOUSNESS,3,54,652,64663
GADOBUTROL,LOSS OF CONSCIOUSNESS,2,50,652,64663
GALANTAMINE,LOSS OF CONSCIOUSNESS,2,26,652,64663
GLATIRAMER,LOSS OF CONSCIOUSNESS,3,104,652,64663
GLIPIZIDE,LOSS OF CONSCIOUSNESS,1,25,652,64663
HYDROCHLOROTHIAZIDE,LOSS OF CONSCIOUSNESS,2,40,652,64663
IBRUTINIB,LOSS OF CONSCIOUSNESS,3,600,652,64663
IBUPROFEN,LOSS OF CONSCIOUSNESS,5,226,652,64663
ILOPROST,LOSS OF CONSCIOUSNESS,1,79,652,64663
IMATINIB,LOSS OF CONSCIOUSNESS,3,161,652,64663
INFLIXIMAB,LOSS OF CONSCIOUSNESS,11,838,652,64663
INSULIN DEGLUDEC,LOSS OF CONSCIOUSNESS,1,9,652,64663
INSULIN GLARGINE,LOSS OF CONSCIOUSNESS,7,111,652,64663
INTERFERON BETA-1A,LOSS OF CONSCIOUSNESS,2,276,652,64663
INTERFERON BETA-1B,LOSS OF CONSCIOUSNESS,2,112,652,64663
IODIXANOL,LOSS OF CONSCIOUSNESS,1,105,652,64663
IOHEXOL,LOSS OF CONSCIOUSNESS,5,199,652,64663
IOPROMIDE,LOSS OF CONSCIOUSNESS,4,28,652,64663
IOVERSOL,LOSS OF CONSCIOUSNESS,1,19,652,64663
IRBESARTAN,LOSS OF CONSCIOUSNESS,1,23,652,64663
IRON SUCROSE,LOSS OF CONSCIOUSNESS,1,11,652,64663
ISOTRETINOIN,LOSS OF CONSCIOUSNESS,1,77,652,64663
LACOSAMIDE,LOSS OF CONSCIOUSNESS,3,77,652,64663
LAMOTRIGINE,LOSS OF CONSCIOUSNESS,1,127,652,64663
LANSOPRAZOLE,LOSS OF CONSCIOUSNESS,1,46,652,64663
LAPATINIB,LOSS OF CONSCIOUSNESS,1,9,652,64663
LENALIDOMIDE,LOSS OF CONSCIOUSNESS,20,3664,652,64663
LEUPROLIDE,LOSS OF CONSCIOUSNESS,7,252,652,64663
LEVETIRACETAM,LOSS OF CONSCIOUSNESS,1,208,652,64663
LEVOCETIRIZINE,LOSS OF CONSCIOUSNESS,1,15,652,64663
LEVOFLOXACIN,LOSS OF CONSCIOUSNESS,4,126,652,64663
LINEZOLID,LOSS OF CONSCIOUSNESS,1,67,652,64663
LIRAGLUTIDE,LOSS OF CONSCIOUSNESS,1,198,652,64663
LORAZEPAM,LOSS OF CONSCIOUSNESS,2,61,652,64663
LUBIPROSTONE,LOSS OF CONSCIOUSNESS,2,13,652,64663
LURASIDONE,LOSS OF CONSCIOUSNESS,1,22,652,64663
MACITENTAN,LOSS OF CONSCIOUSNESS,1,245,652,64663
MEMANTINE,LOSS OF CONSCIOUSNESS,3,33,652,64663
MEROPENEM,LOSS OF CONSCIOUSNESS,1,50,652,64663
METFORMIN,LOSS OF CONSCIOUSNESS,12,280,652,64663
METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,LOSS OF CONSCIOUSNESS,2,94,652,64663
METHYLPREDNISOLONE,LOSS OF CONSCIOUSNESS,5,114,652,64663
MICAFUNGIN,LOSS OF CONSCIOUSNESS,1,27,652,64663
MICONAZOLE,LOSS OF CONSCIOUSNESS,1,11,652,64663
MINOCYCLINE,LOSS OF CONSCIOUSNESS,1,11,652,64663
MIRTAZAPINE,LOSS OF CONSCIOUSNESS,1,103,652,64663
MONTELUKAST,LOSS OF CONSCIOUSNESS,4,17,652,64663
MORPHINE,LOSS OF CONSCIOUSNESS,4,132,652,64663
MOXIFLOXACIN,LOSS OF CONSCIOUSNESS,2,38,652,64663
NALTREXONE,LOSS OF CONSCIOUSNESS,2,12,652,64663
NATALIZUMAB,LOSS OF CONSCIOUSNESS,3,573,652,64663
NEOSTIGMINE,LOSS OF CONSCIOUSNESS,1,2,652,64663
NIACIN,LOSS OF CONSCIOUSNESS,1,4,652,64663
NILOTINIB,LOSS OF CONSCIOUSNESS,1,409,652,64663
NINTEDANIB,LOSS OF CONSCIOUSNESS,2,68,652,64663
NITROGLYCERIN,LOSS OF CONSCIOUSNESS,5,17,652,64663
OCTREOTIDE,LOSS OF CONSCIOUSNESS,14,473,652,64663
OLANZAPINE,LOSS OF CONSCIOUSNESS,2,172,652,64663
OLMESARTAN,LOSS OF CONSCIOUSNESS,1,35,652,64663
OMALIZUMAB,LOSS OF CONSCIOUSNESS,9,423,652,64663
ONDANSETRON,LOSS OF CONSCIOUSNESS,1,44,652,64663
OSELTAMIVIR,LOSS OF CONSCIOUSNESS,1,33,652,64663
OXALIPLATIN,LOSS OF CONSCIOUSNESS,3,217,652,64663
OXCARBAZEPINE,LOSS OF CONSCIOUSNESS,1,24,652,64663
OXYBATE,LOSS OF CONSCIOUSNESS,5,446,652,64663
OXYCODONE,LOSS OF CONSCIOUSNESS,4,226,652,64663
PACLITAXEL,LOSS OF CONSCIOUSNESS,3,268,652,64663
PALIPERIDONE,LOSS OF CONSCIOUSNESS,3,226,652,64663
PANITUMUMAB,LOSS OF CONSCIOUSNESS,2,175,652,64663
PANTOPRAZOLE,LOSS OF CONSCIOUSNESS,2,100,652,64663
PEGINTERFERON ALFA-2A,LOSS OF CONSCIOUSNESS,1,236,652,64663
PERTUZUMAB,LOSS OF CONSCIOUSNESS,2,24,652,64663
PIMAVANSERIN,LOSS OF CONSCIOUSNESS,1,3,652,64663
POMALIDOMIDE,LOSS OF CONSCIOUSNESS,3,799,652,64663
PONATINIB,LOSS OF CONSCIOUSNESS,1,89,652,64663
PREGABALIN,LOSS OF CONSCIOUSNESS,8,435,652,64663
QUETIAPINE,LOSS OF CONSCIOUSNESS,1,207,652,64663
RAMIPRIL,LOSS OF CONSCIOUSNESS,22,203,652,64663
RAMUCIRUMAB,LOSS OF CONSCIOUSNESS,1,19,652,64663
RANIBIZUMAB,LOSS OF CONSCIOUSNESS,3,316,652,64663
RASAGILINE,LOSS OF CONSCIOUSNESS,1,19,652,64663
REGADENOSON,LOSS OF CONSCIOUSNESS,1,34,652,64663
REGORAFENIB,LOSS OF CONSCIOUSNESS,2,268,652,64663
REPAGLINIDE,LOSS OF CONSCIOUSNESS,1,45,652,64663
RIBAVIRIN,LOSS OF CONSCIOUSNESS,5,330,652,64663
RIOCIGUAT,LOSS OF CONSCIOUSNESS,3,37,652,64663
RISPERIDONE,LOSS OF CONSCIOUSNESS,2,370,652,64663
RITUXIMAB,LOSS OF CONSCIOUSNESS,8,531,652,64663
RIVAROXABAN,LOSS OF CONSCIOUSNESS,8,1921,652,64663
RIVASTIGMINE,LOSS OF CONSCIOUSNESS,4,61,652,64663
ROPINIROLE,LOSS OF CONSCIOUSNESS,1,20,652,64663
ROPIVACAINE,LOSS OF CONSCIOUSNESS,1,12,652,64663
ROSUVASTATIN,LOSS OF CONSCIOUSNESS,1,98,652,64663
ROTIGOTINE,LOSS OF CONSCIOUSNESS,3,74,652,64663
SERTRALINE,LOSS OF CONSCIOUSNESS,1,129,652,64663
SEVELAMER,LOSS OF CONSCIOUSNESS,1,17,652,64663
SILDENAFIL,LOSS OF CONSCIOUSNESS,1,163,652,64663
SILODOSIN,LOSS OF CONSCIOUSNESS,1,7,652,64663
SIMEPREVIR,LOSS OF CONSCIOUSNESS,4,746,652,64663
SIPULEUCEL-T,LOSS OF CONSCIOUSNESS,5,213,652,64663
SIROLIMUS,LOSS OF CONSCIOUSNESS,2,51,652,64663
SODIUM CHLORIDE,LOSS OF CONSCIOUSNESS,1,51,652,64663
SOFOSBUVIR,LOSS OF CONSCIOUSNESS,2,517,652,64663
SOMATROPIN,LOSS OF CONSCIOUSNESS,2,37,652,64663
SORAFENIB,LOSS OF CONSCIOUSNESS,7,350,652,64663
SOTALOL,LOSS OF CONSCIOUSNESS,2,11,652,64663
SUCRALFATE,LOSS OF CONSCIOUSNESS,1,5,652,64663
SUNITINIB,LOSS OF CONSCIOUSNESS,6,478,652,64663
TADALAFIL,LOSS OF CONSCIOUSNESS,1,30,652,64663
TAMSULOSIN,LOSS OF CONSCIOUSNESS,2,137,652,64663
TAPENTADOL,LOSS OF CONSCIOUSNESS,2,44,652,64663
TELAPREVIR,LOSS OF CONSCIOUSNESS,1,198,652,64663
TELMISARTAN,LOSS OF CONSCIOUSNESS,1,26,652,64663
TEMOZOLOMIDE,LOSS OF CONSCIOUSNESS,1,52,652,64663
TERAZOSIN,LOSS OF CONSCIOUSNESS,6,16,652,64663
TESTOSTERONE,LOSS OF CONSCIOUSNESS,1,342,652,64663
THALIDOMIDE,LOSS OF CONSCIOUSNESS,5,207,652,64663
THEOPHYLLINE,LOSS OF CONSCIOUSNESS,2,3,652,64663
TICAGRELOR,LOSS OF CONSCIOUSNESS,6,405,652,64663
TIOTROPIUM,LOSS OF CONSCIOUSNESS,1,222,652,64663
TOCILIZUMAB,LOSS OF CONSCIOUSNESS,1,311,652,64663
TOFACITINIB,LOSS OF CONSCIOUSNESS,1,192,652,64663
TOLVAPTAN,LOSS OF CONSCIOUSNESS,1,45,652,64663
TRAMADOL,LOSS OF CONSCIOUSNESS,3,136,652,64663
TRAMETINIB,LOSS OF CONSCIOUSNESS,1,75,652,64663
TREPROSTINIL,LOSS OF CONSCIOUSNESS,6,171,652,64663
USTEKINUMAB,LOSS OF CONSCIOUSNESS,1,369,652,64663
VALACYCLOVIR,LOSS OF CONSCIOUSNESS,1,50,652,64663
VALSARTAN,LOSS OF CONSCIOUSNESS,2,71,652,64663
VANCOMYCIN,LOSS OF CONSCIOUSNESS,1,112,652,64663
VARENICLINE,LOSS OF CONSCIOUSNESS,5,95,652,64663
VILAZODONE,LOSS OF CONSCIOUSNESS,1,9,652,64663
WARFARIN,LOSS OF CONSCIOUSNESS,12,364,652,64663
ZICONOTIDE,LOSS OF CONSCIOUSNESS,2,30,652,64663
ZOLEDRONIC ACID,LOSS OF CONSCIOUSNESS,2,244,652,64663
ZOLPIDEM,LOSS OF CONSCIOUSNESS,1,75,652,64663
6-AMINOCAPROIC ACID,NAUSEA,1,1,2643,64663
ABACAVIR,NAUSEA,1,2,2643,64663
ABATACEPT,NAUSEA,2,122,2643,64663
ABIRATERONE,NAUSEA,13,531,2643,64663
ACETAMINOPHEN,NAUSEA,8,94,2643,64663
ACETYLCYSTEINE,NAUSEA,1,3,2643,64663
ACLIDINIUM,NAUSEA,1,24,2643,64663
ACYCLOVIR,NAUSEA,1,43,2643,64663
ADALIMUMAB,NAUSEA,67,1836,2643,64663
AFATINIB,NAUSEA,26,256,2643,64663
AFLIBERCEPT,NAUSEA,4,155,2643,64663
"ALBUMIN HUMAN, USP",NAUSEA,1,3,2643,64663
ALBUTEROL,NAUSEA,1,60,2643,64663
ALEMTUZUMAB,NAUSEA,2,74,2643,64663
ALPROSTADIL,NAUSEA,1,10,2643,64663
AMBRISENTAN,NAUSEA,4,154,2643,64663
AMILORIDE,NAUSEA,1,2,2643,64663
AMIODARONE,NAUSEA,11,182,2643,64663
AMLODIPINE,NAUSEA,9,213,2643,64663
AMOXICILLIN,NAUSEA,6,161,2643,64663
AMPHOTERICIN B,NAUSEA,2,16,2643,64663
APIXABAN,NAUSEA,2,285,2643,64663
APOMORPHINE,NAUSEA,1,16,2643,64663
APREMILAST,NAUSEA,122,502,2643,64663
APREPITANT,NAUSEA,2,46,2643,64663
ARIPIPRAZOLE,NAUSEA,4,189,2643,64663
ARMODAFINIL,NAUSEA,1,5,2643,64663
ASPIRIN,NAUSEA,4,760,2643,64663
ATENOLOL,NAUSEA,1,92,2643,64663
ATORVASTATIN,NAUSEA,9,289,2643,64663
AXITINIB,NAUSEA,22,221,2643,64663
AZACITIDINE,NAUSEA,1,227,2643,64663
AZATHIOPRINE,NAUSEA,1,18,2643,64663
AZITHROMYCIN,NAUSEA,1,60,2643,64663
BACLOFEN,NAUSEA,7,233,2643,64663
BASILIXIMAB,NAUSEA,3,19,2643,64663
BECLOMETHASONE,NAUSEA,1,5,2643,64663
BELATACEPT,NAUSEA,2,41,2643,64663
BENDAMUSTINE,NAUSEA,5,223,2643,64663
BETAMETHASONE,NAUSEA,1,5,2643,64663
BEVACIZUMAB,NAUSEA,23,542,2643,64663
BICALUTAMIDE,NAUSEA,3,44,2643,64663
BISOPROLOL,NAUSEA,2,66,2643,64663
BORTEZOMIB,NAUSEA,1,126,2643,64663
BOSENTAN,NAUSEA,4,369,2643,64663
BOSUTINIB,NAUSEA,22,85,2643,64663
BOTULINUM TOXIN TYPE A,NAUSEA,1,53,2643,64663
BRENTUXIMAB VEDOTIN,NAUSEA,5,91,2643,64663
BUPRENORPHINE,NAUSEA,9,112,2643,64663
BUPROPION,NAUSEA,1,41,2643,64663
CABAZITAXEL,NAUSEA,6,113,2643,64663
CABOZANTINIB,NAUSEA,7,149,2643,64663
CANAGLIFLOZIN,NAUSEA,9,169,2643,64663
CAPECITABINE,NAUSEA,13,172,2643,64663
CARBAMAZEPINE,NAUSEA,5,115,2643,64663
CARBOPLATIN,NAUSEA,7,123,2643,64663
CARFILZOMIB,NAUSEA,20,336,2643,64663
CEFAZOLIN,NAUSEA,1,13,2643,64663
CEFEPIME,NAUSEA,1,16,2643,64663
CEFTRIAXONE,NAUSEA,4,105,2643,64663
CEFUROXIME,NAUSEA,1,49,2643,64663
CELECOXIB,NAUSEA,3,93,2643,64663
CEPHALEXIN,NAUSEA,1,11,2643,64663
CERITINIB,NAUSEA,12,69,2643,64663
CERTOLIZUMAB PEGOL,NAUSEA,9,493,2643,64663
CETUXIMAB,NAUSEA,8,103,2643,64663
CINACALCET,NAUSEA,9,74,2643,64663
CIPROFLOXACIN,NAUSEA,9,134,2643,64663
CISPLATIN,NAUSEA,7,105,2643,64663
CITALOPRAM,NAUSEA,1,93,2643,64663
CLARITHROMYCIN,NAUSEA,5,139,2643,64663
CLINDAMYCIN,NAUSEA,1,49,2643,64663
CLOFARABINE,NAUSEA,5,20,2643,64663
CLOPIDOGREL,NAUSEA,10,311,2643,64663
CLOZAPINE,NAUSEA,16,655,2643,64663
CORTICOTROPIN,NAUSEA,1,21,2643,64663
CRIZOTINIB,NAUSEA,23,170,2643,64663
CTLA-4,NAUSEA,1,17,2643,64663
CTLA-4_MEL,NAUSEA,7,185,2643,64663
CYCLOPHOSPHAMIDE,NAUSEA,1,65,2643,64663
CYCLOSPORINE,NAUSEA,2,106,2643,64663
CYTARABINE,NAUSEA,5,110,2643,64663
Combined_MEL,NAUSEA,5,153,2643,64663
Combined_Other,NAUSEA,1,28,2643,64663
DABIGATRAN,NAUSEA,6,76,2643,64663
DABIGATRAN ETEXILATE,NAUSEA,6,972,2643,64663
DABRAFENIB,NAUSEA,10,176,2643,64663
DACLATASVIR,NAUSEA,3,67,2643,64663
DALBAVANCIN,NAUSEA,1,17,2643,64663
DALTEPARIN,NAUSEA,1,14,2643,64663
DAPAGLIFLOZIN,NAUSEA,2,80,2643,64663
DAPTOMYCIN,NAUSEA,2,26,2643,64663
DARATUMUMAB,NAUSEA,2,7,2643,64663
DARBEPOETIN ALFA,NAUSEA,1,138,2643,64663
DARUNAVIR,NAUSEA,2,69,2643,64663
DASATINIB,NAUSEA,6,149,2643,64663
DECITABINE,NAUSEA,1,19,2643,64663
DEFERASIROX,NAUSEA,10,137,2643,64663
DEGARELIX,NAUSEA,6,107,2643,64663
DENOSUMAB,NAUSEA,12,578,2643,64663
DESVENLAFAXINE,NAUSEA,2,20,2643,64663
DEXAMETHASONE,NAUSEA,2,118,2643,64663
DICLOFENAC,NAUSEA,5,127,2643,64663
DIGOXIN,NAUSEA,3,18,2643,64663
DILTIAZEM,NAUSEA,1,50,2643,64663
DIMETHYL FUMARATE,NAUSEA,25,415,2643,64663
DIPHENHYDRAMINE,NAUSEA,1,10,2643,64663
DOCETAXEL,NAUSEA,10,130,2643,64663
DOFETILIDE,NAUSEA,1,34,2643,64663
DOLUTEGRAVIR,NAUSEA,9,84,2643,64663
DOTATATE,NAUSEA,1,2,2643,64663
DOXAZOSIN,NAUSEA,2,33,2643,64663
DOXERCALCIFEROL,NAUSEA,1,9,2643,64663
DOXORUBICIN,NAUSEA,3,116,2643,64663
DOXYCYCLINE,NAUSEA,5,62,2643,64663
DRONABINOL,NAUSEA,1,5,2643,64663
DRONEDARONE,NAUSEA,2,27,2643,64663
DROXIDOPA,NAUSEA,3,36,2643,64663
DULOXETINE,NAUSEA,17,53,2643,64663
DUTASTERIDE,NAUSEA,1,28,2643,64663
ECULIZUMAB,NAUSEA,4,82,2643,64663
ELOTUZUMAB,NAUSEA,4,9,2643,64663
ELTROMBOPAG,NAUSEA,1,73,2643,64663
ENALAPRIL,NAUSEA,2,37,2643,64663
ENOXAPARIN,NAUSEA,3,154,2643,64663
ENZALUTAMIDE,NAUSEA,99,847,2643,64663
EPIRUBICIN,NAUSEA,1,12,2643,64663
EPOPROSTENOL,NAUSEA,18,156,2643,64663
ERLOTINIB,NAUSEA,3,84,2643,64663
ESCITALOPRAM,NAUSEA,4,91,2643,64663
ESOMEPRAZOLE,NAUSEA,2,141,2643,64663
ETANERCEPT,NAUSEA,106,4823,2643,64663
ETHIODIZED OIL,NAUSEA,3,6,2643,64663
ETOPOSIDE,NAUSEA,1,45,2643,64663
ETRAVIRINE,NAUSEA,1,12,2643,64663
EVEROLIMUS,NAUSEA,5,303,2643,64663
EVOLOCUMAB,NAUSEA,1,8,2643,64663
EXENATIDE,NAUSEA,6,79,2643,64663
FENOFIBRATE,NAUSEA,2,40,2643,64663
FENTANYL,NAUSEA,22,227,2643,64663
FERRIC CARBOXYMALTOSE,NAUSEA,2,12,2643,64663
FERRIC CITRATE,NAUSEA,1,5,2643,64663
FILGRASTIM,NAUSEA,4,91,2643,64663
FINGOLIMOD,NAUSEA,46,631,2643,64663
FLUDARABINE,NAUSEA,2,30,2643,64663
FLUORESCEIN,NAUSEA,2,8,2643,64663
FLUOROURACIL,NAUSEA,21,199,2643,64663
FOSAPREPITANT,NAUSEA,3,14,2643,64663
FUROSEMIDE,NAUSEA,5,183,2643,64663
GABAPENTIN,NAUSEA,2,173,2643,64663
GADOBENATE,NAUSEA,5,54,2643,64663
GADOBUTROL,NAUSEA,17,50,2643,64663
GADODIAMIDE,NAUSEA,2,11,2643,64663
GADOPENTETATE DIMEGLUMINE,NAUSEA,1,19,2643,64663
GADOTERATE MEGLUMINE,NAUSEA,2,11,2643,64663
GALANTAMINE,NAUSEA,2,26,2643,64663
GEMCITABINE,NAUSEA,11,91,2643,64663
GENTAMICIN,NAUSEA,2,10,2643,64663
GLATIRAMER,NAUSEA,3,104,2643,64663
GLIPIZIDE,NAUSEA,1,25,2643,64663
GOLIMUMAB,NAUSEA,9,256,2643,64663
