Drug,Reac,a,drug_num,reac_num,n
INTERFERON BETA-1A,ABDOMINAL PAIN UPPER,9,1075,1420,94932
INTERFERON BETA-1B,ABDOMINAL PAIN UPPER,5,374,1420,94932
IODIXANOL,ABDOMINAL PAIN UPPER,3,102,1420,94932
IRINOTECAN,ABDOMINAL PAIN UPPER,2,110,1420,94932
IRON SUCROSE,ABDOMINAL PAIN UPPER,1,32,1420,94932
ISOTRETINOIN,ABDOMINAL PAIN UPPER,2,197,1420,94932
ITRACONAZOLE,ABDOMINAL PAIN UPPER,1,20,1420,94932
LACOSAMIDE,ABDOMINAL PAIN UPPER,1,111,1420,94932
LANREOTIDE,ABDOMINAL PAIN UPPER,6,105,1420,94932
LANSOPRAZOLE,ABDOMINAL PAIN UPPER,4,89,1420,94932
LANTHANUM CARBONATE,ABDOMINAL PAIN UPPER,1,7,1420,94932
LAPATINIB,ABDOMINAL PAIN UPPER,2,83,1420,94932
LEFLUNOMIDE,ABDOMINAL PAIN UPPER,2,94,1420,94932
LENALIDOMIDE,ABDOMINAL PAIN UPPER,39,3441,1420,94932
LETROZOLE,ABDOMINAL PAIN UPPER,3,165,1420,94932
LEUPROLIDE,ABDOMINAL PAIN UPPER,1,178,1420,94932
LEVETIRACETAM,ABDOMINAL PAIN UPPER,1,257,1420,94932
LEVOCETIRIZINE,ABDOMINAL PAIN UPPER,1,23,1420,94932
LEVOFLOXACIN,ABDOMINAL PAIN UPPER,1,164,1420,94932
LEVONORGESTREL,ABDOMINAL PAIN UPPER,7,707,1420,94932
LEVOTHYROXINE,ABDOMINAL PAIN UPPER,6,104,1420,94932
LINACLOTIDE,ABDOMINAL PAIN UPPER,1,30,1420,94932
LINAGLIPTIN,ABDOMINAL PAIN UPPER,3,151,1420,94932
LIRAGLUTIDE,ABDOMINAL PAIN UPPER,5,209,1420,94932
LOMITAPIDE,ABDOMINAL PAIN UPPER,2,21,1420,94932
LOPERAMIDE,ABDOMINAL PAIN UPPER,1,10,1420,94932
LORAZEPAM,ABDOMINAL PAIN UPPER,1,100,1420,94932
LORCASERIN,ABDOMINAL PAIN UPPER,3,115,1420,94932
LOSARTAN,ABDOMINAL PAIN UPPER,1,40,1420,94932
"LYMPHOCYTE IMMUNE GLOBULIN, ANTI-THYMOCYTE GLOBULIN",ABDOMINAL PAIN UPPER,1,14,1420,94932
MACITENTAN,ABDOMINAL PAIN UPPER,17,821,1420,94932
MELOXICAM,ABDOMINAL PAIN UPPER,2,24,1420,94932
MESALAMINE,ABDOMINAL PAIN UPPER,5,47,1420,94932
METFORMIN,ABDOMINAL PAIN UPPER,5,275,1420,94932
METHOTREXATE,ABDOMINAL PAIN UPPER,13,442,1420,94932
METHYLPREDNISOLONE,ABDOMINAL PAIN UPPER,2,120,1420,94932
METOPROLOL,ABDOMINAL PAIN UPPER,1,54,1420,94932
METRONIDAZOLE,ABDOMINAL PAIN UPPER,2,98,1420,94932
MIRTAZAPINE,ABDOMINAL PAIN UPPER,4,173,1420,94932
MORPHINE,ABDOMINAL PAIN UPPER,2,113,1420,94932
MYCOPHENOLATE MOFETIL,ABDOMINAL PAIN UPPER,1,105,1420,94932
NAPROXEN,ABDOMINAL PAIN UPPER,1,126,1420,94932
NATALIZUMAB,ABDOMINAL PAIN UPPER,10,1689,1420,94932
NEBIVOLOL,ABDOMINAL PAIN UPPER,1,42,1420,94932
NILOTINIB,ABDOMINAL PAIN UPPER,10,275,1420,94932
NINTEDANIB,ABDOMINAL PAIN UPPER,2,60,1420,94932
NORETHINDRONE,ABDOMINAL PAIN UPPER,1,13,1420,94932
OCTREOTIDE,ABDOMINAL PAIN UPPER,99,603,1420,94932
OLANZAPINE,ABDOMINAL PAIN UPPER,2,144,1420,94932
OMALIZUMAB,ABDOMINAL PAIN UPPER,35,1004,1420,94932
OMEPRAZOLE,ABDOMINAL PAIN UPPER,4,148,1420,94932
ONDANSETRON,ABDOMINAL PAIN UPPER,1,89,1420,94932
OSPEMIFENE,ABDOMINAL PAIN UPPER,2,107,1420,94932
OXALIPLATIN,ABDOMINAL PAIN UPPER,3,225,1420,94932
OXYBATE,ABDOMINAL PAIN UPPER,15,1260,1420,94932
OXYCODONE,ABDOMINAL PAIN UPPER,1,213,1420,94932
PACLITAXEL,ABDOMINAL PAIN UPPER,8,573,1420,94932
PANTOPRAZOLE,ABDOMINAL PAIN UPPER,1,134,1420,94932
PAROXETINE,ABDOMINAL PAIN UPPER,2,83,1420,94932
PASIREOTIDE,ABDOMINAL PAIN UPPER,2,72,1420,94932
PAZOPANIB,ABDOMINAL PAIN UPPER,3,175,1420,94932
PEGFILGRASTIM,ABDOMINAL PAIN UPPER,5,235,1420,94932
PEGINTERFERON ALFA-2A,ABDOMINAL PAIN UPPER,1,186,1420,94932
PEGINTERFERON ALFA-2B,ABDOMINAL PAIN UPPER,1,142,1420,94932
PEMETREXED,ABDOMINAL PAIN UPPER,1,13,1420,94932
PERINDOPRIL,ABDOMINAL PAIN UPPER,2,50,1420,94932
PERTUZUMAB,ABDOMINAL PAIN UPPER,1,221,1420,94932
PHENTERMINE,ABDOMINAL PAIN UPPER,1,8,1420,94932
PIRFENIDONE,ABDOMINAL PAIN UPPER,1,50,1420,94932
POMALIDOMIDE,ABDOMINAL PAIN UPPER,6,801,1420,94932
PREDNISONE,ABDOMINAL PAIN UPPER,2,56,1420,94932
PREGABALIN,ABDOMINAL PAIN UPPER,24,924,1420,94932
RALTEGRAVIR,ABDOMINAL PAIN UPPER,1,34,1420,94932
RAMIPRIL,ABDOMINAL PAIN UPPER,2,182,1420,94932
RANIBIZUMAB,ABDOMINAL PAIN UPPER,2,349,1420,94932
RANITIDINE,ABDOMINAL PAIN UPPER,1,143,1420,94932
RASAGILINE,ABDOMINAL PAIN UPPER,1,21,1420,94932
REGORAFENIB,ABDOMINAL PAIN UPPER,3,228,1420,94932
RIOCIGUAT,ABDOMINAL PAIN UPPER,9,100,1420,94932
RISEDRONATE,ABDOMINAL PAIN UPPER,1,43,1420,94932
RITONAVIR,ABDOMINAL PAIN UPPER,2,71,1420,94932
RITUXIMAB,ABDOMINAL PAIN UPPER,20,803,1420,94932
RIVAROXABAN,ABDOMINAL PAIN UPPER,14,1778,1420,94932
RIVASTIGMINE,ABDOMINAL PAIN UPPER,2,91,1420,94932
RIZATRIPTAN,ABDOMINAL PAIN UPPER,1,18,1420,94932
ROFLUMILAST,ABDOMINAL PAIN UPPER,3,19,1420,94932
ROMOSOZUMAB,ABDOMINAL PAIN UPPER,2,9,1420,94932
RUXOLITINIB,ABDOMINAL PAIN UPPER,2,336,1420,94932
SERTRALINE,ABDOMINAL PAIN UPPER,1,242,1420,94932
SILDENAFIL,ABDOMINAL PAIN UPPER,1,126,1420,94932
SIMEPREVIR,ABDOMINAL PAIN UPPER,16,751,1420,94932
SIMVASTATIN,ABDOMINAL PAIN UPPER,3,163,1420,94932
SITAGLIPTIN,ABDOMINAL PAIN UPPER,7,145,1420,94932
SODIUM FERRIC GLUCONATE COMPLEX,ABDOMINAL PAIN UPPER,1,47,1420,94932
SOFOSBUVIR,ABDOMINAL PAIN UPPER,2,335,1420,94932
SORAFENIB,ABDOMINAL PAIN UPPER,4,126,1420,94932
SULFASALAZINE,ABDOMINAL PAIN UPPER,2,59,1420,94932
SUNITINIB,ABDOMINAL PAIN UPPER,10,270,1420,94932
TACROLIMUS,ABDOMINAL PAIN UPPER,2,180,1420,94932
TEDUGLUTIDE,ABDOMINAL PAIN UPPER,2,43,1420,94932
TELAPREVIR,ABDOMINAL PAIN UPPER,3,101,1420,94932
TELMISARTAN,ABDOMINAL PAIN UPPER,1,30,1420,94932
TERIFLUNOMIDE,ABDOMINAL PAIN UPPER,16,450,1420,94932
TERIPARATIDE,ABDOMINAL PAIN UPPER,2,137,1420,94932
THALIDOMIDE,ABDOMINAL PAIN UPPER,2,208,1420,94932
TIOTROPIUM,ABDOMINAL PAIN UPPER,1,309,1420,94932
TOCILIZUMAB,ABDOMINAL PAIN UPPER,18,947,1420,94932
TOFACITINIB,ABDOMINAL PAIN UPPER,32,844,1420,94932
TOPIRAMATE,ABDOMINAL PAIN UPPER,2,135,1420,94932
TRAMADOL,ABDOMINAL PAIN UPPER,1,201,1420,94932
TRAMETINIB,ABDOMINAL PAIN UPPER,1,81,1420,94932
TRASTUZUMAB,ABDOMINAL PAIN UPPER,7,510,1420,94932
TRAVOPROST,ABDOMINAL PAIN UPPER,3,11,1420,94932
TREPROSTINIL,ABDOMINAL PAIN UPPER,8,612,1420,94932
TRIMETHOPRIM,ABDOMINAL PAIN UPPER,1,18,1420,94932
URSODEOXYCHOLATE,ABDOMINAL PAIN UPPER,1,10,1420,94932
USTEKINUMAB,ABDOMINAL PAIN UPPER,2,347,1420,94932
VALSARTAN,ABDOMINAL PAIN UPPER,3,62,1420,94932
VARENICLINE,ABDOMINAL PAIN UPPER,3,102,1420,94932
VEDOLIZUMAB,ABDOMINAL PAIN UPPER,4,105,1420,94932
VISMODEGIB,ABDOMINAL PAIN UPPER,2,62,1420,94932
VORINOSTAT,ABDOMINAL PAIN UPPER,1,23,1420,94932
VORTIOXETINE,ABDOMINAL PAIN UPPER,2,86,1420,94932
WARFARIN,ABDOMINAL PAIN UPPER,2,153,1420,94932
ZOLEDRONIC ACID,ABDOMINAL PAIN UPPER,1,501,1420,94932
17-ALPHA-HYDROXYPROGESTERONE,ABORTION SPONTANEOUS,5,73,431,94932
ABACAVIR,ABORTION SPONTANEOUS,1,7,431,94932
ABATACEPT,ABORTION SPONTANEOUS,1,447,431,94932
ADALIMUMAB,ABORTION SPONTANEOUS,30,3183,431,94932
ALEMTUZUMAB,ABORTION SPONTANEOUS,1,83,431,94932
ALPRAZOLAM,ABORTION SPONTANEOUS,1,168,431,94932
ANAKINRA,ABORTION SPONTANEOUS,1,9,431,94932
ARIPIPRAZOLE,ABORTION SPONTANEOUS,1,243,431,94932
ATAZANAVIR,ABORTION SPONTANEOUS,16,33,431,94932
ATENOLOL,ABORTION SPONTANEOUS,1,71,431,94932
BACLOFEN,ABORTION SPONTANEOUS,1,147,431,94932
BELATACEPT,ABORTION SPONTANEOUS,1,20,431,94932
BELIMUMAB,ABORTION SPONTANEOUS,5,214,431,94932
BOSENTAN,ABORTION SPONTANEOUS,5,1208,431,94932
BOTULINUM TOXIN TYPE A,ABORTION SPONTANEOUS,2,340,431,94932
BUPRENORPHINE,ABORTION SPONTANEOUS,2,177,431,94932
BUPROPION,ABORTION SPONTANEOUS,1,82,431,94932
CAPECITABINE,ABORTION SPONTANEOUS,1,242,431,94932
CARBAMAZEPINE,ABORTION SPONTANEOUS,3,145,431,94932
CEFTRIAXONE,ABORTION SPONTANEOUS,1,131,431,94932
CERTOLIZUMAB PEGOL,ABORTION SPONTANEOUS,11,1439,431,94932
CITALOPRAM,ABORTION SPONTANEOUS,1,252,431,94932
COPPER,ABORTION SPONTANEOUS,2,334,431,94932
CYCLOSPORINE,ABORTION SPONTANEOUS,1,157,431,94932
DABRAFENIB,ABORTION SPONTANEOUS,2,131,431,94932
DARUNAVIR,ABORTION SPONTANEOUS,1,36,431,94932
DICLOFENAC,ABORTION SPONTANEOUS,2,163,431,94932
DIMETHYL FUMARATE,ABORTION SPONTANEOUS,15,1627,431,94932
DOLUTEGRAVIR,ABORTION SPONTANEOUS,4,34,431,94932
DULOXETINE,ABORTION SPONTANEOUS,3,163,431,94932
EFAVIRENZ,ABORTION SPONTANEOUS,4,18,431,94932
ELETRIPTAN,ABORTION SPONTANEOUS,1,12,431,94932
ENOXAPARIN,ABORTION SPONTANEOUS,1,129,431,94932
ESCITALOPRAM,ABORTION SPONTANEOUS,1,169,431,94932
ESTRADIOL,ABORTION SPONTANEOUS,3,101,431,94932
ETANERCEPT,ABORTION SPONTANEOUS,16,15355,431,94932
ETONOGESTREL,ABORTION SPONTANEOUS,14,886,431,94932
ETRAVIRINE,ABORTION SPONTANEOUS,1,5,431,94932
EXENATIDE,ABORTION SPONTANEOUS,1,105,431,94932
FINGOLIMOD,ABORTION SPONTANEOUS,22,1774,431,94932
FLUCONAZOLE,ABORTION SPONTANEOUS,2,61,431,94932
GABAPENTIN,ABORTION SPONTANEOUS,1,226,431,94932
GADOBENATE,ABORTION SPONTANEOUS,1,68,431,94932
GADOTERATE MEGLUMINE,ABORTION SPONTANEOUS,1,30,431,94932
GLATIRAMER,ABORTION SPONTANEOUS,2,408,431,94932
GOLIMUMAB,ABORTION SPONTANEOUS,2,469,431,94932
HALOPERIDOL,ABORTION SPONTANEOUS,1,81,431,94932
INFLIXIMAB,ABORTION SPONTANEOUS,29,1149,431,94932
INSULIN DEGLUDEC,ABORTION SPONTANEOUS,1,13,431,94932
INSULIN DETEMIR,ABORTION SPONTANEOUS,1,32,431,94932
INTERFERON ALFA-2B,ABORTION SPONTANEOUS,1,21,431,94932
INTERFERON BETA-1A,ABORTION SPONTANEOUS,13,1075,431,94932
INTERFERON BETA-1B,ABORTION SPONTANEOUS,2,374,431,94932
IRON SUCROSE,ABORTION SPONTANEOUS,1,32,431,94932
ISOTRETINOIN,ABORTION SPONTANEOUS,5,197,431,94932
LACOSAMIDE,ABORTION SPONTANEOUS,5,111,431,94932
LAMOTRIGINE,ABORTION SPONTANEOUS,1,211,431,94932
LANREOTIDE,ABORTION SPONTANEOUS,1,105,431,94932
LAPATINIB,ABORTION SPONTANEOUS,1,83,431,94932
LEFLUNOMIDE,ABORTION SPONTANEOUS,1,94,431,94932
LEUPROLIDE,ABORTION SPONTANEOUS,1,178,431,94932
LEVETIRACETAM,ABORTION SPONTANEOUS,13,257,431,94932
LEVONORGESTREL,ABORTION SPONTANEOUS,15,707,431,94932
MEDROXYPROGESTERONE,ABORTION SPONTANEOUS,1,75,431,94932
METFORMIN,ABORTION SPONTANEOUS,3,275,431,94932
METHOTREXATE,ABORTION SPONTANEOUS,1,442,431,94932
METHYLPREDNISOLONE,ABORTION SPONTANEOUS,1,120,431,94932
MIRTAZAPINE,ABORTION SPONTANEOUS,7,173,431,94932
MISOPROSTOL,ABORTION SPONTANEOUS,1,19,431,94932
MYCOPHENOLATE MOFETIL,ABORTION SPONTANEOUS,3,105,431,94932
MYCOPHENOLIC ACID,ABORTION SPONTANEOUS,2,71,431,94932
NAPROXEN,ABORTION SPONTANEOUS,1,126,431,94932
NATALIZUMAB,ABORTION SPONTANEOUS,50,1689,431,94932
NEVIRAPINE,ABORTION SPONTANEOUS,1,14,431,94932
OMALIZUMAB,ABORTION SPONTANEOUS,3,1004,431,94932
OXYBATE,ABORTION SPONTANEOUS,3,1260,431,94932
PALIPERIDONE,ABORTION SPONTANEOUS,1,220,431,94932
PEGINTERFERON BETA-1A,ABORTION SPONTANEOUS,1,37,431,94932
PENICILLIN V,ABORTION SPONTANEOUS,1,9,431,94932
PLACEBO,ABORTION SPONTANEOUS,1,22,431,94932
PREGABALIN,ABORTION SPONTANEOUS,2,924,431,94932
RALTEGRAVIR,ABORTION SPONTANEOUS,3,34,431,94932
RIBAVIRIN,ABORTION SPONTANEOUS,1,168,431,94932
RISPERIDONE,ABORTION SPONTANEOUS,1,284,431,94932
RITONAVIR,ABORTION SPONTANEOUS,18,71,431,94932
RITUXIMAB,ABORTION SPONTANEOUS,2,803,431,94932
RIVAROXABAN,ABORTION SPONTANEOUS,6,1778,431,94932
SERTRALINE,ABORTION SPONTANEOUS,2,242,431,94932
SULFASALAZINE,ABORTION SPONTANEOUS,1,59,431,94932
SUMATRIPTAN,ABORTION SPONTANEOUS,2,63,431,94932
TACROLIMUS,ABORTION SPONTANEOUS,4,180,431,94932
TELBIVUDINE,ABORTION SPONTANEOUS,2,6,431,94932
TEMOZOLOMIDE,ABORTION SPONTANEOUS,1,69,431,94932
TENOFOVIR DISOPROXIL,ABORTION SPONTANEOUS,4,71,431,94932
TERIFLUNOMIDE,ABORTION SPONTANEOUS,1,450,431,94932
THYROTROPIN ALFA,ABORTION SPONTANEOUS,1,11,431,94932
TOFACITINIB,ABORTION SPONTANEOUS,3,844,431,94932
ULIPRISTAL,ABORTION SPONTANEOUS,3,12,431,94932
USTEKINUMAB,ABORTION SPONTANEOUS,4,347,431,94932
VARENICLINE,ABORTION SPONTANEOUS,1,102,431,94932
ZONISAMIDE,ABORTION SPONTANEOUS,1,33,431,94932
17-ALPHA-HYDROXYPROGESTERONE,ACCIDENTAL OVERDOSE,2,73,138,94932
AFATINIB,ACCIDENTAL OVERDOSE,3,377,138,94932
ALENDRONATE,ACCIDENTAL OVERDOSE,1,142,138,94932
ALPRAZOLAM,ACCIDENTAL OVERDOSE,1,168,138,94932
AMBRISENTAN,ACCIDENTAL OVERDOSE,2,453,138,94932
AMITRIPTYLINE,ACCIDENTAL OVERDOSE,1,33,138,94932
ARIPIPRAZOLE,ACCIDENTAL OVERDOSE,1,243,138,94932
ATENOLOL,ACCIDENTAL OVERDOSE,1,71,138,94932
AZELASTINE,ACCIDENTAL OVERDOSE,1,2,138,94932
BACLOFEN,ACCIDENTAL OVERDOSE,4,147,138,94932
BETAMETHASONE,ACCIDENTAL OVERDOSE,1,13,138,94932
BISOPROLOL,ACCIDENTAL OVERDOSE,1,53,138,94932
BUPIVACAINE,ACCIDENTAL OVERDOSE,1,45,138,94932
BUPRENORPHINE,ACCIDENTAL OVERDOSE,1,177,138,94932
CEFTRIAXONE,ACCIDENTAL OVERDOSE,1,131,138,94932
CEFUROXIME,ACCIDENTAL OVERDOSE,22,69,138,94932
CITALOPRAM,ACCIDENTAL OVERDOSE,3,252,138,94932
CLARITHROMYCIN,ACCIDENTAL OVERDOSE,5,221,138,94932
CLONAZEPAM,ACCIDENTAL OVERDOSE,1,83,138,94932
CLOZAPINE,ACCIDENTAL OVERDOSE,2,409,138,94932
DABIGATRAN ETEXILATE,ACCIDENTAL OVERDOSE,2,779,138,94932
DARBEPOETIN ALFA,ACCIDENTAL OVERDOSE,1,107,138,94932
DIMETHYL FUMARATE,ACCIDENTAL OVERDOSE,2,1627,138,94932
ENOXAPARIN,ACCIDENTAL OVERDOSE,1,129,138,94932
ESOMEPRAZOLE,ACCIDENTAL OVERDOSE,1,144,138,94932
ETANERCEPT,ACCIDENTAL OVERDOSE,2,15355,138,94932
EVEROLIMUS,ACCIDENTAL OVERDOSE,1,498,138,94932
FENTANYL,ACCIDENTAL OVERDOSE,5,256,138,94932
FLECAINIDE,ACCIDENTAL OVERDOSE,1,6,138,94932
FOSCARNET,ACCIDENTAL OVERDOSE,1,11,138,94932
GABAPENTIN,ACCIDENTAL OVERDOSE,1,226,138,94932
GLIPIZIDE,ACCIDENTAL OVERDOSE,1,11,138,94932
HALOPERIDOL,ACCIDENTAL OVERDOSE,1,81,138,94932
IBRUTINIB,ACCIDENTAL OVERDOSE,1,320,138,94932
ILOPROST,ACCIDENTAL OVERDOSE,1,286,138,94932
INTERFERON ALFA-2B,ACCIDENTAL OVERDOSE,1,21,138,94932
INTERFERON BETA-1A,ACCIDENTAL OVERDOSE,1,1075,138,94932
INTERFERON GAMMA-1B,ACCIDENTAL OVERDOSE,1,5,138,94932
LENALIDOMIDE,ACCIDENTAL OVERDOSE,2,3441,138,94932
LEVETIRACETAM,ACCIDENTAL OVERDOSE,1,257,138,94932
LISDEXAMFETAMINE,ACCIDENTAL OVERDOSE,1,77,138,94932
LISINOPRIL,ACCIDENTAL OVERDOSE,1,122,138,94932
LOMUSTINE,ACCIDENTAL OVERDOSE,1,1,138,94932
MEMANTINE,ACCIDENTAL OVERDOSE,1,52,138,94932
METFORMIN,ACCIDENTAL OVERDOSE,1,275,138,94932
METHOTREXATE,ACCIDENTAL OVERDOSE,2,442,138,94932
MIRTAZAPINE,ACCIDENTAL OVERDOSE,2,173,138,94932
MORPHINE,ACCIDENTAL OVERDOSE,1,113,138,94932
NATALIZUMAB,ACCIDENTAL OVERDOSE,1,1689,138,94932
OLANZAPINE,ACCIDENTAL OVERDOSE,1,144,138,94932
OMEPRAZOLE,ACCIDENTAL OVERDOSE,4,148,138,94932
OXYBATE,ACCIDENTAL OVERDOSE,5,1260,138,94932
OXYCODONE,ACCIDENTAL OVERDOSE,3,213,138,94932
PEGINTERFERON ALFA-2B,ACCIDENTAL OVERDOSE,1,142,138,94932
POMALIDOMIDE,ACCIDENTAL OVERDOSE,1,801,138,94932
POTASSIUM IODIDE,ACCIDENTAL OVERDOSE,1,1,138,94932
PREGABALIN,ACCIDENTAL OVERDOSE,8,924,138,94932
PROPOFOL,ACCIDENTAL OVERDOSE,1,54,138,94932
QUETIAPINE,ACCIDENTAL OVERDOSE,1,333,138,94932
ROSUVASTATIN,ACCIDENTAL OVERDOSE,1,101,138,94932
SOFOSBUVIR,ACCIDENTAL OVERDOSE,3,335,138,94932
SPIRONOLACTONE,ACCIDENTAL OVERDOSE,1,49,138,94932
TERIFLUNOMIDE,ACCIDENTAL OVERDOSE,1,450,138,94932
TERIPARATIDE,ACCIDENTAL OVERDOSE,1,137,138,94932
TOBRAMYCIN,ACCIDENTAL OVERDOSE,1,19,138,94932
TRAMADOL,ACCIDENTAL OVERDOSE,2,201,138,94932
TREPROSTINIL,ACCIDENTAL OVERDOSE,4,612,138,94932
VANCOMYCIN,ACCIDENTAL OVERDOSE,1,106,138,94932
VERAPAMIL,ACCIDENTAL OVERDOSE,1,29,138,94932
WARFARIN,ACCIDENTAL OVERDOSE,1,153,138,94932
ZOLPIDEM,ACCIDENTAL OVERDOSE,1,114,138,94932
17-ALPHA-HYDROXYPROGESTERONE,ANAPHYLACTIC REACTION,3,73,457,94932
ABATACEPT,ANAPHYLACTIC REACTION,1,447,457,94932
ACETAMINOPHEN,ANAPHYLACTIC REACTION,1,130,457,94932
ACETYLCYSTEINE,ANAPHYLACTIC REACTION,1,3,457,94932
ACLIDINIUM,ANAPHYLACTIC REACTION,2,33,457,94932
ADALIMUMAB,ANAPHYLACTIC REACTION,10,3183,457,94932
AFATINIB,ANAPHYLACTIC REACTION,2,377,457,94932
ALBUTEROL,ANAPHYLACTIC REACTION,5,83,457,94932
ALEMTUZUMAB,ANAPHYLACTIC REACTION,2,83,457,94932
ALENDRONATE,ANAPHYLACTIC REACTION,1,142,457,94932
ALTEPLASE,ANAPHYLACTIC REACTION,1,76,457,94932
AMITRIPTYLINE,ANAPHYLACTIC REACTION,2,33,457,94932
AMLODIPINE,ANAPHYLACTIC REACTION,1,157,457,94932
AMOXICILLIN,ANAPHYLACTIC REACTION,7,224,457,94932
AMPICILLIN,ANAPHYLACTIC REACTION,1,1,457,94932
APIXABAN,ANAPHYLACTIC REACTION,1,216,457,94932
APREMILAST,ANAPHYLACTIC REACTION,1,996,457,94932
APREPITANT,ANAPHYLACTIC REACTION,2,39,457,94932
ATRACURIUM,ANAPHYLACTIC REACTION,2,6,457,94932
AZITHROMYCIN,ANAPHYLACTIC REACTION,1,80,457,94932
BELIMUMAB,ANAPHYLACTIC REACTION,3,214,457,94932
BENDAMUSTINE,ANAPHYLACTIC REACTION,1,155,457,94932
BEVACIZUMAB,ANAPHYLACTIC REACTION,1,824,457,94932
BORTEZOMIB,ANAPHYLACTIC REACTION,1,115,457,94932
BOTULINUM TOXIN TYPE A,ANAPHYLACTIC REACTION,5,340,457,94932
BUPROPION,ANAPHYLACTIC REACTION,1,82,457,94932
CALCIUM GLUCONATE,ANAPHYLACTIC REACTION,1,1,457,94932
CANAGLIFLOZIN,ANAPHYLACTIC REACTION,2,165,457,94932
CAPECITABINE,ANAPHYLACTIC REACTION,2,242,457,94932
CARBOPLATIN,ANAPHYLACTIC REACTION,3,221,457,94932
CEFTRIAXONE,ANAPHYLACTIC REACTION,3,131,457,94932
CEFUROXIME,ANAPHYLACTIC REACTION,2,69,457,94932
CEPHALEXIN,ANAPHYLACTIC REACTION,1,15,457,94932
CERTOLIZUMAB PEGOL,ANAPHYLACTIC REACTION,9,1439,457,94932
CHLORHEXIDINE,ANAPHYLACTIC REACTION,1,2,457,94932
CIPROFLOXACIN,ANAPHYLACTIC REACTION,1,166,457,94932
CISATRACURIUM,ANAPHYLACTIC REACTION,1,1,457,94932
CLINDAMYCIN,ANAPHYLACTIC REACTION,1,51,457,94932
CLOTRIMAZOLE,ANAPHYLACTIC REACTION,1,5,457,94932
CROMOLYN,ANAPHYLACTIC REACTION,1,1,457,94932
CTLA-4_MEL,ANAPHYLACTIC REACTION,1,79,457,94932
DASATINIB,ANAPHYLACTIC REACTION,1,120,457,94932
DENOSUMAB,ANAPHYLACTIC REACTION,3,2162,457,94932
DESFLURANE,ANAPHYLACTIC REACTION,3,7,457,94932
DESVENLAFAXINE,ANAPHYLACTIC REACTION,1,47,457,94932
DEXAMETHASONE,ANAPHYLACTIC REACTION,2,140,457,94932
DEXLANSOPRAZOLE,ANAPHYLACTIC REACTION,1,15,457,94932
DICLOFENAC,ANAPHYLACTIC REACTION,2,163,457,94932
DIHYDROCODEINE,ANAPHYLACTIC REACTION,1,2,457,94932
DILTIAZEM,ANAPHYLACTIC REACTION,1,44,457,94932
DIMETHYL FUMARATE,ANAPHYLACTIC REACTION,16,1627,457,94932
DOCETAXEL,ANAPHYLACTIC REACTION,2,267,457,94932
DOXERCALCIFEROL,ANAPHYLACTIC REACTION,1,15,457,94932
DOXORUBICIN,ANAPHYLACTIC REACTION,2,231,457,94932
DUPILUMAB,ANAPHYLACTIC REACTION,1,2,457,94932
EPINEPHRINE,ANAPHYLACTIC REACTION,1,10,457,94932
EPOETIN ALFA,ANAPHYLACTIC REACTION,1,52,457,94932
ETANERCEPT,ANAPHYLACTIC REACTION,12,15355,457,94932
ETONOGESTREL,ANAPHYLACTIC REACTION,1,886,457,94932
EVEROLIMUS,ANAPHYLACTIC REACTION,1,498,457,94932
EXENATIDE,ANAPHYLACTIC REACTION,2,105,457,94932
FENTANYL,ANAPHYLACTIC REACTION,1,256,457,94932
FERRIC CARBOXYMALTOSE,ANAPHYLACTIC REACTION,2,60,457,94932
FERUMOXYTOL,ANAPHYLACTIC REACTION,4,23,457,94932
FILGRASTIM,ANAPHYLACTIC REACTION,3,100,457,94932
FINGOLIMOD,ANAPHYLACTIC REACTION,3,1774,457,94932
FLUVASTATIN,ANAPHYLACTIC REACTION,1,12,457,94932
GABAPENTIN,ANAPHYLACTIC REACTION,9,226,457,94932
GADOBENATE,ANAPHYLACTIC REACTION,8,68,457,94932
GADOBUTROL,ANAPHYLACTIC REACTION,7,122,457,94932
GADOTERIDOL,ANAPHYLACTIC REACTION,5,10,457,94932
GENTAMICIN,ANAPHYLACTIC REACTION,2,13,457,94932
GLATIRAMER,ANAPHYLACTIC REACTION,6,408,457,94932
GOLIMUMAB,ANAPHYLACTIC REACTION,1,469,457,94932
HYDROXYCHLOROQUINE,ANAPHYLACTIC REACTION,3,55,457,94932
HYDROXYZINE,ANAPHYLACTIC REACTION,4,16,457,94932
IBANDRONATE,ANAPHYLACTIC REACTION,2,128,457,94932
IBUPROFEN,ANAPHYLACTIC REACTION,3,198,457,94932
IMMUNOGLOBULIN G,ANAPHYLACTIC REACTION,1,192,457,94932
INFLIXIMAB,ANAPHYLACTIC REACTION,11,1149,457,94932
INGENOL MEBUTATE,ANAPHYLACTIC REACTION,1,26,457,94932
IOHEXOL,ANAPHYLACTIC REACTION,7,291,457,94932
IOPAMIDOL,ANAPHYLACTIC REACTION,1,44,457,94932
IOPROMIDE,ANAPHYLACTIC REACTION,1,45,457,94932
IRON SUCROSE,ANAPHYLACTIC REACTION,1,32,457,94932
LACTASE,ANAPHYLACTIC REACTION,1,1,457,94932
LAMOTRIGINE,ANAPHYLACTIC REACTION,1,211,457,94932
LEFLUNOMIDE,ANAPHYLACTIC REACTION,2,94,457,94932
LENALIDOMIDE,ANAPHYLACTIC REACTION,1,3441,457,94932
LETROZOLE,ANAPHYLACTIC REACTION,1,165,457,94932
